step,x,y,z
162674,-0.15,0.2931428,0.5000001
162675,-0.15,0.9013623,0.5000001
162676,-0.15,0.9800001,0.5000001
162677,-0.15,-1.26076,0.5000001
162678,-0.15,-1.12342,0.5000001
162679,-0.15,-0.8879802,0.5000001
162680,-0.15,-0.5544405,0.5000001
162681,-0.15,-0.1228008,0.5000001
162682,-0.15,0.4069387,0.5000001
162683,-0.15,0.9800001,0.5000001
162684,-0.15,-1.3,0.5000001
162685,-0.15,-1.24114,0.5000001
162686,-0.15,-1.08418,0.5000001
162687,-0.15,-0.8291203,0.5000001
162688,-0.15,-0.4759606,0.5000001
162689,-0.15,-0.02470092,0.5000001
162690,-0.15,0.5246586,0.5000001
162691,-0.15,0.9800001,0.5000001
162692,-0.15,-1.296076,0.5000001
162693,-0.15,-1.217596,0.5000001
162694,-0.15,-1.041016,0.5000001
162695,-0.15,-0.7663363,0.5000001
162696,-0.2261085,-0.5559908,0.5272447
162697,-0.3212722,-0.2838803,0.5616366
162698,-0.3914369,-0.02000008,0.5869939
162699,-0.15,-1.296076,0.5000001
162700,-0.15,-1.217596,0.5000001
162701,-0.15,-1.041016,0.5000001
162702,-0.15,-0.7663363,0.5000001
162703,-0.15,-0.3935566,0.5000001
162704,-0.15,0.07732299,0.5000001
162705,-0.15,0.6463025,0.5000001
162706,-0.15,0.9800001,0.5000001
162707,-0.15,-1.288228,0.5000001
162708,-0.15,-1.190128,0.5000001
162709,-0.15,-0.9939281,0.5000001
162710,-0.15,-0.6996284,0.5000001
162711,-0.15,-0.3072287,0.5000001
162712,-0.15,0.1832709,0.5000001
162713,-0.15,0.7718704,0.5000001
162714,-0.15,0.9800001,0.5000001
162715,-0.15,-1.276456,0.5000001
162716,-0.15,-1.158736,0.5000001
162717,-0.15,-0.9429162,0.5000001
162718,-0.15,-0.6289964,0.5000001
162719,-0.15,-0.2169768,0.5000001
162720,-0.15,0.2931428,0.5000001
162721,-0.15,0.9013623,0.5000001
162722,-0.15,0.9800001,0.5000001
162723,-0.15,-1.26076,0.5000001
162724,-0.15,-1.12342,0.5000001
162725,-0.15,-0.8879802,0.5000001
162726,-0.15,-0.5544405,0.5000001
162727,-0.15,-0.1228008,0.5000001
162728,-0.15,0.4069387,0.5000001
162729,-0.15,0.9800001,0.5000001
162730,-0.15,-1.3,0.5000001
162731,-0.15,-1.24114,0.5000001
162732,-0.15,-1.08418,0.5000001
162733,-0.15,-0.8291203,0.5000001
162734,-0.15,-0.4759606,0.5000001
162735,-0.15,-0.02470092,0.5000001
162736,-0.15,0.5246586,0.5000001
162737,-0.15,0.9800001,0.5000001
162738,-0.15,-1.296076,0.5000001
162739,-0.15,-1.217596,0.5000001
162740,-0.15,-1.041016,0.5000001
162741,-0.15,-0.7663363,0.5000001
162742,-0.15,-0.3935566,0.5000001
162743,-0.15,0.07732299,0.5000001
162744,-0.15,0.6463025,0.5000001
162745,-0.15,0.9800001,0.5000001
162746,-0.15,-1.288228,0.5000001
162747,-0.15,-1.190128,0.5000001
162748,-0.15,-0.9939281,0.5000001
162749,-0.15,-0.6996284,0.5000001
162750,-0.15,-0.3072287,0.5000001
162751,-0.15,0.1832709,0.5000001
162752,-0.15,0.7718704,0.5000001
162753,-0.15,0.9800001,0.5000001
162754,-0.15,-1.276456,0.5000001
162755,-0.15,-1.158736,0.5000001
162756,-0.15,-0.9429162,0.5000001
162757,-0.15,-0.6289964,0.5000001
162758,-0.15,-0.2169768,0.5000001
162759,-0.15,0.2931428,0.5000001
162760,-0.15,0.9013623,0.5000001
162761,-0.15,0.9800001,0.5000001
162762,-0.15,-1.26076,0.5000001
162763,-0.15,-1.12342,0.5000001
162764,-0.15,-0.8879802,0.5000001
162765,-0.15,-0.5544405,0.5000001
162766,-0.15,-0.1228008,0.5000001
162767,-0.15,0.4069387,0.5000001
162768,-0.15,0.9800001,0.5000001
162769,-0.15,-1.3,0.5000001
162770,-0.15,-1.24114,0.5000001
162771,-0.15,-1.08418,0.5000001
162772,-0.15,-0.8291203,0.5000001
162773,0.2896516,-0.6936277,0.6987869
162774,1.022404,-0.5711492,1.030098
162775,1.755157,-0.3505709,1.361409
162776,2.48,-0.0357563,1.689144
162777,-0.15,-1.3,0.5000001
162778,-0.15,-1.24114,0.5000001
162779,-0.15,-1.08418,0.5000001
162780,-0.15,-0.8291203,0.5000001
162781,-0.15,-0.4759606,0.5000001
162782,-0.15,-0.02470092,0.5000001
162783,-0.15,0.5246586,0.5000001
162784,-0.15,0.9800001,0.5000001
162785,-0.15,-1.296076,0.5000001
162786,-0.15,-1.217596,0.5000001
162787,-0.15,-1.041016,0.5000001
162788,-0.15,-0.7663363,0.5000001
162789,-0.15,-0.3935566,0.5000001
162790,-0.15,0.07732299,0.5000001
162791,-0.15,0.6463025,0.5000001
162792,-0.15,0.9800001,0.5000001
162793,-0.15,-1.288228,0.5000001
162794,-0.15,-1.190128,0.5000001
162795,-0.15,-0.9939281,0.5000001
162796,-0.15,-0.6996284,0.5000001
162797,-0.15,-0.3072287,0.5000001
162798,-0.15,0.1832709,0.5000001
162799,-0.15,0.7718704,0.5000001
162800,-0.15,0.9800001,0.5000001
162801,-0.15,-1.276456,0.5000001
162802,-0.15,-1.158736,0.5000001
162803,-0.15,-0.9429162,0.5000001
162804,-0.15,-0.6289964,0.5000001
162805,-0.15,-0.2169768,0.5000001
162806,-0.15,0.2931428,0.5000001
162807,-0.15,0.9013623,0.5000001
162808,-0.15,0.9800001,0.5000001
162809,-0.15,-1.26076,0.5000001
162810,-0.15,-1.12342,0.5000001
162811,-0.15,-0.8879802,0.5000001
162812,-0.19134,-0.728318,0.5306192
162813,-0.15,-1.296076,0.5000001
162814,-0.15,-1.217596,0.5000001
162815,-0.15,-1.041016,0.5000001
162816,-0.15,-0.7663363,0.5000001
162817,-0.4220047,-0.5291252,0.4890515
162818,-0.8753459,-0.2578286,0.4708039
162819,-1.179937,-0.02000009,0.4585436
162820,-0.15,-1.296076,0.5000001
162821,-0.15,-1.217596,0.5000001
162822,-0.15,-1.041016,0.5000001
162823,-0.15,-0.7663363,0.5000001
162824,-0.15,-0.3935566,0.5000001
162825,-0.15,0.07732299,0.5000001
162826,-0.15,0.6463025,0.5000001
162827,-0.15,0.9800001,0.5000001
162828,-0.15,-1.288228,0.5000001
162829,-0.15,-1.190128,0.5000001
162830,-0.15,-0.9939281,0.5000001
162831,-0.15,-0.6996284,0.5000001
162832,-0.15,-0.3072287,0.5000001
162833,-0.15,0.1832709,0.5000001
162834,-0.15,0.7718704,0.5000001
162835,-0.15,0.9800001,0.5000001
162836,-0.15,-1.276456,0.5000001
162837,-0.15,-1.158736,0.5000001
162838,-0.15,-0.9429162,0.5000001
162839,-0.15,-0.6289964,0.5000001
162840,-0.15,-0.2169768,0.5000001
162841,-0.15,0.2931428,0.5000001
162842,-0.15,0.9013623,0.5000001
162843,-0.15,0.9800001,0.5000001
162844,-0.15,-1.26076,0.5000001
162845,-0.15,-1.12342,0.5000001
162846,-0.15,-0.8879802,0.5000001
162847,-0.15,-0.5544405,0.5000001
162848,-0.15,-0.1228008,0.5000001
162849,-0.15,0.4069387,0.5000001
162850,-0.15,0.9800001,0.5000001
162851,-0.15,-1.3,0.5000001
162852,-0.15,-1.24114,0.5000001
162853,-0.15,-1.08418,0.5000001
162854,-0.15,-0.8291203,0.5000001
162855,-0.15,-0.4759606,0.5000001
162856,-0.15,-0.02470092,0.5000001
162857,-0.15,0.5246586,0.5000001
162858,-0.15,0.9800001,0.5000001
162859,-0.15,-1.296076,0.5000001
162860,-0.15,-1.217596,0.5000001
162861,-0.15,-1.041016,0.5000001
162862,-0.15,-0.7663363,0.5000001
162863,-0.15,-0.3935566,0.5000001
162864,-0.15,0.07732299,0.5000001
162865,-0.15,0.6463025,0.5000001
162866,-0.15,0.9800001,0.5000001
162867,-0.15,-1.288228,0.5000001
162868,-0.15,-1.190128,0.5000001
162869,-0.15,-0.9939281,0.5000001
162870,-0.15,-0.6996284,0.5000001
162871,0.2907179,-0.7310688,0.8192319
162872,0.8416153,-0.7075475,1.218271
162873,1.392513,-0.5859262,1.617311
162874,1.94341,-0.366205,2.01635
162875,2.48,-0.05765683,2.405027
162876,-0.15,-1.3,0.5000001
162877,-0.15,-1.24114,0.5000001
162878,-0.15,-1.08418,0.5000001
162879,-0.15,-0.8291203,0.5000001
162880,-0.15,-0.4759606,0.5000001
162881,-0.15,-0.02470092,0.5000001
162882,-0.15,0.5246586,0.5000001
162883,-0.15,0.9800001,0.5000001
162884,-0.15,-1.296076,0.5000001
162885,-0.15,-1.217596,0.5000001
162886,-0.15,-1.041016,0.5000001
162887,-0.15,-0.7663363,0.5000001
162888,-0.15,-0.3935566,0.5000001
162889,-0.15,0.07732299,0.5000001
162890,-0.15,0.6463025,0.5000001
162891,-0.15,0.9800001,0.5000001
162892,-0.15,-1.288228,0.5000001
162893,-0.15,-1.190128,0.5000001
162894,-0.15,-0.9939281,0.5000001
162895,-0.15,-0.6996284,0.5000001
162896,-0.15,-0.3072287,0.5000001
162897,-0.15,0.1832709,0.5000001
162898,-0.15,0.7718704,0.5000001
162899,-0.15,0.9800001,0.5000001
162900,-0.15,-1.276456,0.5000001
162901,-0.15,-1.158736,0.5000001
162902,-0.15,-0.9429162,0.5000001
162903,-0.15,-0.6289964,0.5000001
162904,-0.1503686,-0.5005335,0.5000041
162905,-0.15,-1.288228,0.5000001
162906,-0.15,-1.190128,0.5000001
162907,-0.15,-0.9939281,0.5000001
162908,-0.15,-0.6996284,0.5000001
162909,-0.1308788,-0.343901,0.4908609
162910,-0.1134023,0.1034799,0.4777503
162911,-0.09592588,0.6489607,0.4646397
162912,-0.08661683,0.9800001,0.4576561
162913,-0.15,-1.288228,0.5000001
162914,-0.15,-1.190128,0.5000001
162915,-0.15,-0.9939281,0.5000001
162916,-0.15,-0.6996284,0.5000001
162917,-0.15,-0.3072287,0.5000001
162918,-0.15,0.1832709,0.5000001
162919,-0.15,0.7718704,0.5000001
162920,-0.15,0.9800001,0.5000001
162921,-0.15,-1.276456,0.5000001
162922,-0.15,-1.158736,0.5000001
162923,-0.15,-0.9429162,0.5000001
162924,-0.15,-0.6289964,0.5000001
162925,-0.15,-0.2169768,0.5000001
162926,-0.15,0.2931428,0.5000001
162927,-0.15,0.9013623,0.5000001
162928,-0.15,0.9800001,0.5000001
162929,-0.15,-1.26076,0.5000001
162930,-0.15,-1.12342,0.5000001
162931,-0.15,-0.8879802,0.5000001
162932,-0.15,-0.5544405,0.5000001
162933,-0.15,-0.1228008,0.5000001
162934,-0.15,0.4069387,0.5000001
162935,-0.15,0.9800001,0.5000001
162936,-0.15,-1.3,0.5000001
162937,-0.15,-1.24114,0.5000001
162938,-0.15,-1.08418,0.5000001
162939,-0.15,-0.8291203,0.5000001
162940,-0.15,-0.4759606,0.5000001
162941,-0.15,-0.02470092,0.5000001
162942,-0.15,0.5246586,0.5000001
162943,-0.15,0.9800001,0.5000001
162944,-0.15,-1.296076,0.5000001
162945,-0.15,-1.217596,0.5000001
162946,-0.15,-1.041016,0.5000001
162947,-0.15,-0.7663363,0.5000001
162948,-0.15,-0.3935566,0.5000001
162949,-0.15,0.07732299,0.5000001
162950,-0.15,0.6463025,0.5000001
162951,-0.15,0.9800001,0.5000001
162952,-0.15,-1.288228,0.5000001
162953,-0.15,-1.190128,0.5000001
162954,-0.15,-0.9939281,0.5000001
162955,-0.038378,-0.7882962,0.5674127
162956,0.2334963,-0.622044,0.7341996
162957,0.5053705,-0.3576919,0.9009866
162958,0.7772449,0.004760027,1.067773
162959,1.049119,0.4653119,1.23456
162960,1.301002,0.9800001,1.389083
162961,-0.15,-1.3,0.5000001
162962,-0.15,-1.24114,0.5000001
162963,-0.15,-1.08418,0.5000001
162964,-0.15,-0.8291203,0.5000001
162965,-0.15,-0.4759606,0.5000001
162966,-0.15,-0.02470092,0.5000001
162967,-0.15,0.5246586,0.5000001
162968,-0.15,0.9800001,0.5000001
162969,-0.15,-1.296076,0.5000001
162970,-0.15,-1.217596,0.5000001
162971,-0.15,-1.041016,0.5000001
162972,-0.15,-0.7663363,0.5000001
162973,-1.097407,-0.7401223,0.3877478
162974,-2.294468,-0.7064097,0.2462206
162975,-3.491528,-0.5745971,0.1046934
162976,-4.688588,-0.3446846,-0.03683384
162977,-5.48,-0.1383982,-0.1304018
162978,-0.15,-1.296076,0.5000001
162979,-0.15,-1.217596,0.5000001
162980,-0.15,-1.041016,0.5000001
162981,-0.15,-0.7663363,0.5000001
162982,-0.15,-0.3935566,0.5000001
162983,-0.15,0.07732299,0.5000001
162984,-0.15,0.6463025,0.5000001
162985,-0.15,0.9800001,0.5000001
162986,-0.15,-1.288228,0.5000001
162987,-0.15,-1.190128,0.5000001
162988,-0.15,-0.9939281,0.5000001
162989,-0.15,-0.6996284,0.5000001
162990,-0.15,-0.3072287,0.5000001
162991,-0.15,0.1832709,0.5000001
162992,-0.15,0.7718704,0.5000001
162993,-0.15,0.9800001,0.5000001
162994,-0.15,-1.276456,0.5000001
162995,-0.15,-1.158736,0.5000001
162996,-0.15,-0.9429162,0.5000001
162997,-0.15,-0.6289964,0.5000001
162998,-0.15,-0.2169768,0.5000001
162999,-0.15,0.2931428,0.5000001
163000,-0.15,0.9013623,0.5000001
163001,-0.15,0.9800001,0.5000001
163002,-0.15,-1.26076,0.5000001
163003,-0.15,-1.12342,0.5000001
163004,-0.15,-0.8879802,0.5000001
163005,-0.15,-0.5544405,0.5000001
163006,-0.15,-0.1228008,0.5000001
163007,-0.15,0.4069387,0.5000001
163008,-0.15,0.9800001,0.5000001
163009,-0.15,-1.3,0.5000001
163010,-0.15,-1.24114,0.5000001
163011,-0.15,-1.08418,0.5000001
163012,-0.15,-0.8291203,0.5000001
163013,-0.15,-0.4759606,0.5000001
163014,-0.2069365,-0.5807596,0.4798763
163015,-0.15,-1.26076,0.5000001
163016,-0.15,-1.12342,0.5000001
163017,-0.15,-0.8879802,0.5000001
163018,-0.15,-0.5544405,0.5000001
163019,-0.15,-0.1228008,0.5000001
163020,-0.15,0.4069387,0.5000001
163021,-0.15,0.9800001,0.5000001
163022,-0.15,-1.3,0.5000001
163023,-0.15,-1.24114,0.5000001
163024,-0.15,-1.08418,0.5000001
163025,-0.15,-0.8291203,0.5000001
163026,-0.15,-0.4759606,0.5000001
163027,-0.15,-0.02470092,0.5000001
163028,-0.15,0.5246586,0.5000001
163029,-0.15,0.9800001,0.5000001
163030,-0.15,-1.296076,0.5000001
163031,-0.15,-1.217596,0.5000001
163032,-0.15,-1.041016,0.5000001
163033,-0.15,-0.7663363,0.5000001
163034,-0.1651962,-0.7593942,0.6078999
163035,-0.1886133,-0.8983608,0.7883944
163036,-0.2120304,-0.9392275,0.9688889
163037,-0.2354475,-0.8819942,1.149384
163038,-0.2588646,-0.7266611,1.329878
163039,-0.2822818,-0.473228,1.510373
163040,-0.305699,-0.121695,1.690868
163041,-0.3291162,0.3279379,1.871363
163042,-0.3525333,0.8756707,2.051857
163043,-0.3565609,0.9800001,2.082901
163044,-0.15,-1.26076,0.5000001
163045,-0.15,-1.12342,0.5000001
163046,-0.15,-0.8879802,0.5000001
163047,-0.15,-0.5544405,0.5000001
163048,-0.15,-0.1228008,0.5000001
163049,-0.15,0.4069387,0.5000001
163050,-0.15,0.9800001,0.5000001
163051,-0.15,-1.3,0.5000001
163052,-0.15,-1.24114,0.5000001
163053,-0.15,-1.08418,0.5000001
163054,-0.15,-0.8291203,0.5000001
163055,-0.15,-0.4759606,0.5000001
163056,-0.15,-0.02470092,0.5000001
163057,-0.15,0.5246586,0.5000001
163058,-0.15,0.9800001,0.5000001
163059,-0.15,-1.296076,0.5000001
163060,-0.15,-1.217596,0.5000001
163061,-0.15,-1.041016,0.5000001
163062,-0.15,-0.7663363,0.5000001
163063,-0.15,-0.3935566,0.5000001
163064,-0.15,0.07732299,0.5000001
163065,-0.15,0.6463025,0.5000001
163066,-0.15,0.9800001,0.5000001
163067,-0.15,-1.288228,0.5000001
163068,-0.15,-1.190128,0.5000001
163069,-0.15,-0.9939281,0.5000001
163070,-0.15,-0.7639185,0.5000001
163071,-0.9261891,-0.02000007,0.4869318
163072,-0.15,-1.3,0.5000001
163073,-0.15,-1.24114,0.5000001
163074,-0.15,-1.08418,0.5000001
163075,-0.15,-0.8291203,0.5000001
163076,-0.15,-0.4759606,0.5000001
163077,-0.15,-0.02470092,0.5000001
163078,-0.15,0.5246586,0.5000001
163079,-0.15,0.9800001,0.5000001
163080,-0.15,-1.296076,0.5000001
163081,-0.15,-1.217596,0.5000001
163082,-0.15,-1.041016,0.5000001
163083,-0.15,-0.7663363,0.5000001
163084,-0.15,-0.3935566,0.5000001
163085,-0.15,0.07732299,0.5000001
163086,-0.15,0.6463025,0.5000001
163087,-0.15,0.9800001,0.5000001
163088,-0.15,-1.288228,0.5000001
163089,-0.15,-1.190128,0.5000001
163090,-0.15,-0.9939281,0.5000001
163091,-0.15,-0.6996284,0.5000001
163092,-0.15,-0.3072287,0.5000001
163093,-0.15,0.1832709,0.5000001
163094,-0.15,0.7718704,0.5000001
163095,-0.15,0.9800001,0.5000001
163096,-0.15,-1.276456,0.5000001
163097,-0.15,-1.158736,0.5000001
163098,-0.15,-0.9429162,0.5000001
163099,-0.15,-0.6289964,0.5000001
163100,-0.15,-0.2169768,0.5000001
163101,-0.15,0.2931428,0.5000001
163102,-0.15,0.9013623,0.5000001
163103,-0.15,0.9800001,0.5000001
163104,-0.15,-1.26076,0.5000001
163105,-0.15,-1.12342,0.5000001
163106,-0.15,-0.8879802,0.5000001
163107,-0.15,-0.5544405,0.5000001
163108,-0.15,-0.1228008,0.5000001
163109,-0.15,0.4069387,0.5000001
163110,-0.15,0.9800001,0.5000001
163111,-0.15,-1.3,0.5000001
163112,-0.15,-1.24114,0.5000001
163113,-0.15,-1.08418,0.5000001
163114,-0.15,-0.8291203,0.5000001
163115,-0.15,-0.4759606,0.5000001
163116,-0.15,-0.02470092,0.5000001
163117,-0.15,0.5246586,0.5000001
163118,-0.15,0.9800001,0.5000001
163119,-0.15,-1.296076,0.5000001
163120,-0.15,-1.217596,0.5000001
163121,-0.15,-1.041016,0.5000001
163122,-0.15,-0.7663363,0.5000001
163123,-0.15,-0.3935566,0.5000001
163124,-0.15,0.07732299,0.5000001
163125,-0.15,0.6463025,0.5000001
163126,-0.15,0.9800001,0.5000001
163127,-0.15,-1.288228,0.5000001
163128,-0.15,-1.190128,0.5000001
163129,-0.15,-0.9939281,0.5000001
163130,-0.15,-0.6996284,0.5000001
163131,-0.15,-0.3072287,0.5000001
163132,-0.15,0.1832709,0.5000001
163133,-0.15,0.7718704,0.5000001
163134,-0.15,0.9800001,0.5000001
163135,-0.15,-1.276456,0.5000001
163136,-0.15,-1.158736,0.5000001
163137,-0.15,-0.9429162,0.5000001
163138,-0.15,-0.6289964,0.5000001
163139,-0.15,-0.2169768,0.5000001
163140,-0.15,0.2931428,0.5000001
163141,-0.15,0.9013623,0.5000001
163142,-0.15,0.9800001,0.5000001
163143,-0.15,-1.26076,0.5000001
163144,-0.15,-1.12342,0.5000001
163145,-0.15,-0.8879802,0.5000001
163146,-0.15,-0.5544405,0.5000001
163147,-0.15,-0.1228008,0.5000001
163148,-0.15,0.4069387,0.5000001
163149,-0.15,0.9800001,0.5000001
163150,-0.15,-1.3,0.5000001
163151,-0.15,-1.24114,0.5000001
163152,-0.15,-1.08418,0.5000001
163153,-0.15,-0.8291203,0.5000001
163154,-0.15,-0.4759606,0.5000001
163155,-0.15,-0.02470092,0.5000001
163156,-0.15,0.5246586,0.5000001
163157,-0.15,0.9800001,0.5000001
163158,-0.15,-1.296076,0.5000001
163159,-0.15,-1.217596,0.5000001
163160,-0.15,-1.041016,0.5000001
163161,-0.15,-0.7663363,0.5000001
163162,-0.15,-0.3935566,0.5000001
163163,-0.15,0.07732299,0.5000001
163164,-0.15,0.6463025,0.5000001
163165,-0.15,0.9800001,0.5000001
163166,-0.15,-1.288228,0.5000001
163167,-0.15,-1.190128,0.5000001
163168,-0.15,-0.9939281,0.5000001
163169,-0.15,-0.6996284,0.5000001
163170,-0.15,-0.3072287,0.5000001
163171,-0.15,0.1832709,0.5000001
163172,-0.15,0.7718704,0.5000001
163173,-0.15,0.9800001,0.5000001
163174,-0.15,-1.276456,0.5000001
163175,-0.15,-1.158736,0.5000001
163176,-0.15,-0.9429162,0.5000001
163177,-0.15,-0.6289964,0.5000001
163178,-0.15,-0.2169768,0.5000001
163179,-0.15,0.2931428,0.5000001
163180,-0.15,0.9013623,0.5000001
163181,-0.15,0.9800001,0.5000001
163182,-0.15,-1.26076,0.5000001
163183,-0.15,-1.12342,0.5000001
163184,-0.15,-0.8879802,0.5000001
163185,-0.15,-0.5544405,0.5000001
163186,-0.15,-0.1228008,0.5000001
163187,-0.15,0.4069387,0.5000001
163188,-0.15,0.9800001,0.5000001
163189,-0.15,-1.3,0.5000001
163190,-0.15,-1.24114,0.5000001
163191,-0.15,-1.08418,0.5000001
163192,-0.15,-0.8291203,0.5000001
163193,-0.15,-0.4759606,0.5000001
163194,-0.15,-0.02470092,0.5000001
163195,-0.15,0.5246586,0.5000001
163196,-0.15,0.9800001,0.5000001
163197,-0.15,-1.296076,0.5000001
163198,-0.15,-1.217596,0.5000001
163199,-0.15,-1.041016,0.5000001
163200,-0.15,-0.7663363,0.5000001
163201,-0.15,-0.3935566,0.5000001
163202,-0.15,0.07732299,0.5000001
163203,-0.15,0.6463025,0.5000001
163204,-0.15,0.9800001,0.5000001
163205,-0.15,-1.288228,0.5000001
163206,-0.15,-1.190128,0.5000001
163207,-0.15,-0.9939281,0.5000001
163208,-0.15,-0.6996284,0.5000001
163209,0.3132837,-0.7702664,0.5353889
163210,1.471493,-1.410672,0.623861
163211,2.48,-1.887955,0.7008978
163212,-0.15,-1.3,0.5000001
163213,-0.15,-1.24114,0.5000001
163214,-0.15,-1.08418,0.5000001
163215,-0.15,-0.8291203,0.5000001
163216,-0.15,-0.4759606,0.5000001
163217,-0.15,-0.02470092,0.5000001
163218,-0.15,0.5246586,0.5000001
163219,-0.15,0.9800001,0.5000001
163220,-0.15,-1.296076,0.5000001
163221,-0.15,-1.217596,0.5000001
163222,-0.15,-1.041016,0.5000001
163223,-0.15,-0.7663363,0.5000001
163224,-0.15,-0.3935566,0.5000001
163225,-0.15,0.07732299,0.5000001
163226,-0.15,0.6463025,0.5000001
163227,-0.15,0.9800001,0.5000001
163228,-0.15,-1.288228,0.5000001
163229,-0.15,-1.190128,0.5000001
163230,-0.15,-0.9939281,0.5000001
163231,-0.15,-0.6996284,0.5000001
163232,-0.15,-0.3072287,0.5000001
163233,-0.15,0.1832709,0.5000001
163234,-0.15,0.7718704,0.5000001
163235,-0.15,0.9800001,0.5000001
163236,-0.15,-1.276456,0.5000001
163237,-0.15,-1.158736,0.5000001
163238,-0.15,-0.9429162,0.5000001
163239,-0.15,-0.6289964,0.5000001
163240,-0.15,-0.2169768,0.5000001
163241,-0.15,0.2931428,0.5000001
163242,-0.15,0.9013623,0.5000001
163243,-0.15,0.9800001,0.5000001
163244,-0.15,-1.26076,0.5000001
163245,-0.15,-1.12342,0.5000001
163246,-0.15,-0.8879802,0.5000001
163247,0.1280654,-0.6763141,0.6632092
163248,0.8232287,-0.4100436,1.071232
163249,1.518392,-0.0456731,1.479255
163250,2.213556,0.4167973,1.887278
163251,2.48,0.6202105,2.043666
163252,-0.15,-1.276456,0.5000001
163253,-0.15,-1.158736,0.5000001
163254,-0.15,-0.9429162,0.5000001
163255,-0.15,-0.6289964,0.5000001
163256,-0.15,-0.2169768,0.5000001
163257,-0.15,0.2931428,0.5000001
163258,-0.15,0.9013623,0.5000001
163259,-0.15,0.9800001,0.5000001
163260,-0.15,-1.26076,0.5000001
163261,-0.15,-1.12342,0.5000001
163262,-0.15,-0.8879802,0.5000001
163263,-0.296012,-0.67246,0.4193123
163264,-0.6622494,-0.5347257,0.2171836
163265,-1.028487,-0.2988915,0.01505486
163266,-1.387937,-0.09930002,-0.1837426
163267,-0.15,-1.3,0.5000001
163268,-0.15,-1.24114,0.5000001
163269,-0.15,-1.08418,0.5000001
163270,-0.15,-0.8291203,0.5000001
163271,-0.15,-0.4759606,0.5000001
163272,-0.15,-0.02470092,0.5000001
163273,-0.15,0.5246586,0.5000001
163274,-0.15,0.9800001,0.5000001
163275,-0.15,-1.296076,0.5000001
163276,-0.15,-1.217596,0.5000001
163277,-0.15,-1.041016,0.5000001
163278,-0.15,-0.7663363,0.5000001
163279,-0.15,-0.3935566,0.5000001
163280,-0.15,0.07732299,0.5000001
163281,-0.15,0.6463025,0.5000001
163282,-0.15,0.9800001,0.5000001
163283,-0.15,-1.288228,0.5000001
163284,-0.15,-1.190128,0.5000001
163285,-0.15,-0.9939281,0.5000001
163286,-0.15,-0.6996284,0.5000001
163287,-0.15,-0.3072287,0.5000001
163288,-0.15,0.1832709,0.5000001
163289,-0.15,0.7718704,0.5000001
163290,-0.15,0.9800001,0.5000001
163291,-0.15,-1.276456,0.5000001
163292,-0.15,-1.158736,0.5000001
163293,-0.15,-0.9429162,0.5000001
163294,-0.15,-0.6289964,0.5000001
163295,-0.15,-0.2169768,0.5000001
163296,-0.15,0.2931428,0.5000001
163297,-0.15,0.9013623,0.5000001
163298,-0.15,0.9800001,0.5000001
163299,-0.15,-1.26076,0.5000001
163300,-0.15,-1.12342,0.5000001
163301,-0.15,-0.8879802,0.5000001
163302,-0.15,-0.5544405,0.5000001
163303,-0.15,-0.1228008,0.5000001
163304,-0.15,0.4069387,0.5000001
163305,-0.15,0.9800001,0.5000001
163306,-0.15,-1.3,0.5000001
163307,-0.15,-1.24114,0.5000001
163308,-0.15,-1.08418,0.5000001
163309,-0.15,-0.8291203,0.5000001
163310,-0.15,-0.4759606,0.5000001
163311,-0.15,-0.02470092,0.5000001
163312,-0.15,0.5246586,0.5000001
163313,-0.15,0.9800001,0.5000001
163314,-0.15,-1.296076,0.5000001
163315,-0.15,-1.217596,0.5000001
163316,-0.15,-1.041016,0.5000001
163317,-0.15,-0.7663363,0.5000001
163318,-0.15,-0.3935566,0.5000001
163319,-0.15,0.07732299,0.5000001
163320,-0.15,0.6463025,0.5000001
163321,-0.15,0.9800001,0.5000001
163322,-0.15,-1.288228,0.5000001
163323,-0.15,-1.190128,0.5000001
163324,-0.15,-0.9939281,0.5000001
163325,-0.15,-0.6996284,0.5000001
163326,-0.15,-0.3072287,0.5000001
163327,-0.15,0.1832709,0.5000001
163328,-0.15,0.7718704,0.5000001
163329,-0.15,0.9800001,0.5000001
163330,-0.15,-1.276456,0.5000001
